4.29381,3.72647,1.16257
4.29367,3.72645,1.16257
4.29356,3.72643,1.16257
4.29346,3.72642,1.16257
4.29332,3.7264,1.1586
4.29319,3.72638,1.18252
4.29303,3.72636,1.1734
4.29292,3.72634,1.1734
4.29282,3.72633,1.1734
4.29271,3.72631,1.1734
4.2926,3.72629,1.1734
4.29249,3.72628,1.1734
4.29238,3.72626,1.1734
4.29227,3.72625,1.1734
4.29217,3.72623,1.18818
4.29204,3.72621,1.16513
4.29192,3.72619,1.17151
4.29182,3.72618,1.17151
4.29169,3.72616,1.17151
4.29158,3.72614,1.17151
4.29146,3.72613,1.17151
4.29104,3.72607,1.17151
4.29092,3.72605,1.17151
4.29079,3.72603,1.17151
4.29062,3.72601,1.17683
4.29048,3.72599,1.17622
4.29032,3.72596,1.1666
4.29016,3.72594,1.1666
4.29003,3.72592,1.1666
4.28991,3.7259,1.1666
4.28974,3.72588,1.1666
4.28959,3.72586,1.1666
4.28942,3.72583,1.1666
4.28931,3.72582,1.1666
4.28915,3.7258,1.16386
4.289,3.72578,1.16093
4.28885,3.72575,1.18138
4.28873,3.72574,1.18138
4.28863,3.72572,1.18138
4.2885,3.7257,1.18138
4.28833,3.72568,1.18138
4.28817,3.72566,1.18138
4.28801,3.72564,1.18138
4.28786,3.72561,1.18138
4.28766,3.72559,1.16212
4.2874,3.72555,1.16613
4.28724,3.72553,1.16728
4.28708,3.72551,1.16728
4.28685,3.72547,1.16728
4.28669,3.72545,1.16728
4.2865,3.72543,1.16728
4.28633,3.7254,1.16728
4.2862,3.72538,1.16728
4.28536,3.72527,1.16728
4.28518,3.72524,1.17339
4.28499,3.72522,1.15885
4.28482,3.7252,1.15885
4.28437,3.72514,1.15885
4.28423,3.72512,1.15885
4.28407,3.72509,1.15885
4.28392,3.72507,1.15885
4.28378,3.72506,1.15885
4.28364,3.72504,1.15885
4.28349,3.72502,1.17074
4.28333,3.725,1.17313
4.28317,3.72497,1.17804
4.28301,3.72495,1.17804
4.28284,3.72493,1.17804
4.28266,3.72491,1.17804
4.28249,3.72488,1.17804
4.28236,3.72487,1.17804
4.28216,3.72484,1.17804
4.28201,3.72482,1.17804
4.28189,3.7248,1.17747
4.28176,3.72479,1.17908
4.28163,3.72477,1.17427
4.2815,3.72475,1.17427
4.28137,3.72474,1.17427
4.28125,3.72472,1.17427
4.28112,3.7247,1.17427
4.281,3.72469,1.17427
4.28088,3.72467,1.17427
4.28077,3.72466,1.17427
4.28065,3.72464,1.17246
4.28053,3.72463,1.16295
4.28041,3.72461,1.18701
4.28002,3.72456,1.18701
4.27981,3.72453,1.18701
4.27961,3.72451,1.18701
4.27944,3.72449,1.18701
4.27931,3.72447,1.18701
4.27913,3.72445,1.18701
4.27899,3.72443,1.18368
4.27879,3.7244,1.18368
4.27858,3.72438,1.17779
4.27843,3.72436,1.17607
4.27826,3.72434,1.17607
4.27808,3.72431,1.17607
4.2779,3.72429,1.17607
4.27775,3.72427,1.17607
4.27758,3.72425,1.17607
4.27743,3.72423,1.17607
4.27729,3.72421,1.17607
4.27714,3.72419,1.16603
4.27701,3.72418,1.17637
4.27685,3.72416,1.18014
4.2767,3.72414,1.18014
4.27655,3.72412,1.18014
4.27638,3.7241,1.18014
4.27626,3.72408,1.18014
4.27613,3.72407,1.18014
4.27598,3.72405,1.18014
4.27583,3.72403,1.18014
4.2757,3.72402,1.15463
4.27557,3.724,1.16757
4.27543,3.72398,1.17782
4.27526,3.72396,1.17782
4.27506,3.72394,1.17782
4.27489,3.72392,1.17782
4.27474,3.7239,1.17782
4.27457,3.72388,1.17782
4.27442,3.72386,1.17782
4.27423,3.72384,1.17782
4.27389,3.72379,1.15942
4.27335,3.72373,1.18288
4.27311,3.7237,1.18926
4.27289,3.72368,1.18926
4.27272,3.72366,1.18926
4.27259,3.72364,1.18926
4.27243,3.72362,1.18926
4.27229,3.7236,1.18926
4.27216,3.72359,1.18926
4.27204,3.72357,1.18926
4.27192,3.72356,1.12158
4.27179,3.72354,1.12505
4.27165,3.72353,1.11803
4.27146,3.72351,1.11803
4.27131,3.72349,1.11803
4.27114,3.72347,1.11803
4.27099,3.72345,1.11803
4.27083,3.72343,1.11803
4.2707,3.72342,1.11803
4.2705,3.72339,1.11803
4.27035,3.72338,1.15911
4.2702,3.72336,1.13467
4.27006,3.72334,1.14299
4.26992,3.72333,1.14299
4.2698,3.72331,1.14299
4.26966,3.7233,1.14299
4.26952,3.72328,1.14299
4.2694,3.72327,1.14299
4.26926,3.72325,1.14299
4.26912,3.72324,1.14299
4.26897,3.72322,1.12826
4.26874,3.72319,1.13457
4.26859,3.72318,1.1388
4.26843,3.72316,1.1388
4.26827,3.72314,1.1388
4.26809,3.72312,1.1388
4.26795,3.7231,1.1388
4.2678,3.72309,1.1388
4.26766,3.72307,1.1388
4.26752,3.72305,1.1388
4.2674,3.72304,1.15473
4.26726,3.72303,1.13465
4.26696,3.72299,1.13465
4.26682,3.72298,1.13465
4.26667,3.72296,1.13465
4.26654,3.72295,1.13465
4.2664,3.72293,1.13465
4.26626,3.72292,1.13465
4.26613,3.7229,1.13465
4.26595,3.72288,1.13465
4.26582,3.72287,1.13636
4.26565,3.72285,1.1357
4.2655,3.72283,1.13313
4.26539,3.72282,1.13313
4.26524,3.7228,1.13313
4.26509,3.72279,1.13313
4.2649,3.72277,1.13313
4.26476,3.72275,1.13313
4.26449,3.72272,1.13313
4.2643,3.7227,1.13313
4.26417,3.72269,1.15989
4.26404,3.72267,1.13658
4.26392,3.72266,1.15039
4.2638,3.72265,1.15039
4.26353,3.72262,1.15039
4.26333,3.7226,1.15039
4.26319,3.72258,1.15039
4.26306,3.72257,1.15039
4.26294,3.72256,1.15039
4.26281,3.72254,1.15039
4.26265,3.72253,1.13632
4.26249,3.72251,1.14759
4.26234,3.72249,1.14325
4.26215,3.72247,1.14325
4.26199,3.72246,1.14325
4.26184,3.72244,1.14325
4.26171,3.72243,1.14325
4.26125,3.72238,1.14325
4.26101,3.72236,1.14325
4.26086,3.72234,1.14325
4.26071,3.72233,1.13401
4.26056,3.72231,1.13792
4.26042,3.7223,1.14114
4.26019,3.72227,1.14114
4.25975,3.72223,1.14114
4.25954,3.72221,1.14114
4.2594,3.72219,1.14114
4.25926,3.72218,1.14114
4.25914,3.72217,1.14114
4.25904,3.72216,1.14114
4.25884,3.72214,1.14293
4.25867,3.72212,1.14198
4.25852,3.7221,1.13556
4.25838,3.72209,1.13556
4.25824,3.72208,1.13556
4.25809,3.72206,1.13556
4.25789,3.72204,1.13556
4.25774,3.72203,1.13556
4.2576,3.72201,1.13556
4.25744,3.722,1.13556
4.2573,3.72198,1.13747
4.25715,3.72197,1.13498
4.25701,3.72196,1.12887
4.25686,3.72194,1.12887
4.25671,3.72193,1.12887
4.25656,3.72191,1.12887
4.25643,3.7219,1.12887
4.25629,3.72189,1.12887
4.25613,3.72187,1.12887
4.25598,3.72186,1.12887
4.25583,3.72184,1.14703
4.2557,3.72183,1.13374
4.25554,3.72181,1.13768
4.25528,3.72179,1.13768
4.25514,3.72178,1.13768
4.25501,3.72176,1.13768
4.25486,3.72175,1.13768
4.25473,3.72174,1.13768
4.25463,3.72173,1.13768
4.25452,3.72172,1.13768
4.25423,3.72169,1.12682
4.25408,3.72168,1.13295
4.25391,3.72166,1.13295
4.25373,3.72164,1.13295
4.25359,3.72163,1.13295
4.25346,3.72162,1.13295
4.25334,3.72161,1.13295
4.25319,3.72159,1.13295
4.25264,3.72154,1.13658
4.25247,3.72153,1.13667
4.25234,3.72152,1.13611
4.2522,3.7215,1.13611
4.25206,3.72149,1.13611
4.25193,3.72148,1.13611
4.25181,3.72147,1.13611
4.25168,3.72146,1.13611
4.25151,3.72144,1.13611
4.25138,3.72143,1.13611
4.25117,3.72141,1.13297
4.25104,3.7214,1.13159
4.25092,3.72139,1.13929
4.25078,3.72137,1.13929
4.25064,3.72136,1.13929
4.25041,3.72134,1.13929
4.25028,3.72133,1.13929
4.25015,3.72132,1.13929
4.25001,3.72131,1.13929
4.24989,3.7213,1.13929
4.24974,3.72128,1.11964
4.24959,3.72127,1.14579
4.24942,3.72126,1.14082
4.24928,3.72124,1.14082
4.24914,3.72123,1.14082
4.24897,3.72122,1.14082
4.24884,3.72121,1.14082
4.24868,3.72119,1.14082
4.24853,3.72118,1.14082
4.24837,3.72117,1.14082
4.24823,3.72115,1.20037
4.24808,3.72114,1.17897
4.24792,3.72113,1.203
4.24776,3.72111,1.203
4.2476,3.7211,1.203
4.24743,3.72108,1.203
4.24726,3.72107,1.203
4.24708,3.72106,1.203
4.24688,3.72104,1.203
4.24673,3.72103,1.203
4.24659,3.72101,1.18614
4.2464,3.721,1.19469
4.24615,3.72098,1.18898
4.24596,3.72096,1.18898
4.2458,3.72095,1.18898
4.24566,3.72094,1.18898
4.24551,3.72093,1.18898
4.24535,3.72091,1.18898
4.2452,3.7209,1.18898
4.24504,3.72089,1.18898
4.2449,3.72088,1.18433
4.24476,3.72086,1.2009
4.24463,3.72085,1.18504
4.24448,3.72084,1.18504
4.24432,3.72083,1.18504
4.24416,3.72082,1.18504
4.24398,3.7208,1.18504
4.24382,3.72079,1.18504
4.24358,3.72077,1.18504
4.24325,3.72074,1.18504
4.24309,3.72073,1.18196
4.24293,3.72072,1.18824
4.24276,3.72071,1.18217
4.24261,3.72069,1.18217
4.24246,3.72068,1.18217
4.24231,3.72067,1.18217
4.24211,3.72066,1.18217
4.24197,3.72064,1.18217
4.24182,3.72063,1.18217
4.24168,3.72062,1.18217
4.24153,3.72061,1.16426
4.24137,3.7206,1.18386
4.2412,3.72059,1.19316
4.24105,3.72057,1.19316
4.24089,3.72056,1.19316
4.24074,3.72055,1.19316
4.24059,3.72054,1.19316
4.24044,3.72053,1.19316
4.24027,3.72052,1.19316
4.2401,3.7205,1.19316
4.23994,3.72049,1.18669
4.23981,3.72048,1.1878
4.23965,3.72047,1.16251
4.2395,3.72046,1.16251
4.23933,3.72045,1.16251
4.23916,3.72043,1.16251
4.23898,3.72042,1.16251
4.2388,3.72041,1.16251
4.23866,3.7204,1.16251
4.23851,3.72039,1.16251
4.23837,3.72038,1.1913
4.23823,3.72037,1.186
4.23806,3.72035,1.18399
4.23791,3.72034,1.18399
4.23773,3.72033,1.18399
4.23718,3.72029,1.18399
4.23701,3.72028,1.18399
4.23685,3.72027,1.18399
4.23671,3.72026,1.18399
4.23655,3.72025,1.22253
4.23634,3.72023,1.19333
4.23617,3.72022,1.22045
4.23589,3.7202,1.22045
4.23514,3.72015,1.22045
4.23494,3.72014,1.22045
4.23475,3.72012,1.22045
4.23458,3.72011,1.22045
4.23436,3.7201,1.25901
4.23421,3.72009,1.25832
4.23407,3.72008,1.31258
4.23392,3.72007,1.31258
4.23378,3.72006,1.31258
4.23363,3.72005,1.31258
4.23345,3.72004,1.31258
4.2333,3.72003,1.31258
4.23314,3.72002,1.31258
4.23299,3.72001,1.31258
4.23285,3.72,1.30037
4.23272,3.71999,1.31139
4.23258,3.71998,1.31486
4.23241,3.71997,1.31486
4.23216,3.71996,1.31486
4.23199,3.71994,1.31486
4.23185,3.71994,1.31486
4.23172,3.71993,1.31486
4.23156,3.71992,1.31486
4.23142,3.71991,1.31486
4.23128,3.7199,1.30626
4.23112,3.71989,1.30502
4.23092,3.71988,1.32569
4.23075,3.71987,1.32569
4.23061,3.71986,1.32569
4.23047,3.71985,1.32569
4.23031,3.71984,1.32569
4.22998,3.71982,1.32569
4.22978,3.71981,1.32569
4.22957,3.7198,1.30991
4.22925,3.71978,1.30991
4.22893,3.71976,1.31514
4.22867,3.71974,1.30753
4.22842,3.71973,1.30753
4.22815,3.71971,1.30753
4.22786,3.71969,1.30753
4.22761,3.71968,1.30753
4.22738,3.71967,1.30753
4.22716,3.71965,1.30753
4.22698,3.71964,1.30753
4.2268,3.71963,1.30624
4.22646,3.71961,1.31328
4.22631,3.71961,1.31328
4.22605,3.71959,1.31328
4.22588,3.71958,1.31328
4.22573,3.71957,1.31328
4.22558,3.71957,1.31328
4.22543,3.71956,1.31328
4.22527,3.71955,1.31328
4.22509,3.71954,1.30557
4.22482,3.71953,1.30511
4.22465,3.71952,1.31824
4.22449,3.71951,1.31824
4.22435,3.7195,1.31824
4.22417,3.71949,1.31824
4.22401,3.71948,1.31824
4.22385,3.71947,1.31824
4.22368,3.71947,1.31824
4.2235,3.71946,1.31824
4.22334,3.71945,1.308
4.22315,3.71944,1.31819
4.22295,3.71943,1.29833
4.22276,3.71942,1.29833
4.22259,3.71941,1.29833
4.22244,3.7194,1.29833
4.22228,3.71939,1.29833
4.22213,3.71939,1.29833
4.22196,3.71938,1.29833
4.2218,3.71937,1.29833
4.22164,3.71936,1.28769
4.2215,3.71935,1.29681
4.22133,3.71935,1.30531
4.22082,3.71932,1.30531
4.22065,3.71931,1.30531
4.2205,3.71931,1.30531
4.22034,3.7193,1.30531
4.22018,3.71929,1.30531
4.22001,3.71928,1.30531
4.21982,3.71927,1.30162
4.21959,3.71926,1.30162
4.21933,3.71925,1.30999
4.21916,3.71924,1.30999
4.21901,3.71924,1.30999
4.21883,3.71923,1.30999
4.21866,3.71922,1.30999
4.21846,3.71921,1.30999
4.21829,3.7192,1.30999
4.21813,3.7192,1.30999
4.21797,3.71919,1.30671
4.21783,3.71918,1.31133
4.21765,3.71918,1.31292
4.21749,3.71917,1.31292
4.21731,3.71916,1.31292
4.21714,3.71915,1.31292
4.21696,3.71915,1.31292
4.21678,3.71914,1.31292
4.21662,3.71913,1.31292
4.21646,3.71912,1.31292
4.2163,3.71912,1.32474
4.21614,3.71911,1.30319
4.21596,3.7191,1.31633
4.2158,3.7191,1.31633
4.21563,3.71909,1.31633
4.21546,3.71908,1.31633
4.2153,3.71908,1.31633
4.21512,3.71907,1.31633
4.21495,3.71906,1.31633
4.21478,3.71905,1.31633
4.2146,3.71905,1.26398
4.21442,3.71904,1.26486
4.21426,3.71903,1.26448
4.21409,3.71903,1.26448
4.21393,3.71902,1.26448
4.21376,3.71901,1.26448
4.21359,3.71901,1.26448
4.21339,3.719,1.26448
4.21313,3.71899,1.26448
4.21289,3.71898,1.26448
4.21228,3.71896,1.25151
4.2121,3.71895,1.25546
4.21193,3.71895,1.25546
4.21174,3.71894,1.25546
4.21156,3.71893,1.25546
4.21139,3.71893,1.25546
4.21122,3.71892,1.25546
4.21103,3.71891,1.25546
4.21081,3.71891,1.25546
4.21061,3.7189,1.24412
4.21045,3.71889,1.24789
4.21,3.71888,1.2725
4.20982,3.71887,1.2725
4.20964,3.71887,1.2725
4.20947,3.71886,1.2725
4.20924,3.71885,1.2725
4.20906,3.71885,1.2725
4.20887,3.71884,1.2725
4.20868,3.71884,1.2553
4.20846,3.71883,1.24208
4.20826,3.71882,1.2418
4.20802,3.71882,1.2418
4.20785,3.71881,1.2418
4.20768,3.7188,1.2418
4.20752,3.7188,1.2418
4.20733,3.71879,1.2418
4.2071,3.71879,1.2418
4.20687,3.71878,1.25278
4.20659,3.71877,1.25278
4.20617,3.71876,1.25075
4.20597,3.71875,1.25075
4.20581,3.71875,1.25075
4.20561,3.71874,1.25075
4.20537,3.71874,1.25075
4.20514,3.71873,1.25075
4.20497,3.71873,1.25075
4.20479,3.71872,1.25075
4.20461,3.71872,1.25375
4.20444,3.71871,1.24358
4.20426,3.71871,1.26206
4.20405,3.7187,1.26206
4.20385,3.7187,1.26206
4.20363,3.71869,1.26206
4.20349,3.71869,1.26206
4.20335,3.71869,1.26206
4.20321,3.71868,1.26206
4.20306,3.71868,1.26206
4.20289,3.71867,1.26831
4.20271,3.71867,1.26489
4.20243,3.71866,1.26195
4.20224,3.71866,1.26195
4.20138,3.71864,1.26195
4.20123,3.71864,1.26195
4.20106,3.71863,1.26195
4.20091,3.71863,1.26195
4.20077,3.71863,1.26195
4.20061,3.71862,1.23822
4.20044,3.71862,1.25898
4.20022,3.71861,1.25186
4.20004,3.71861,1.25186
4.19985,3.71861,1.25186
4.19963,3.7186,1.25186
4.19938,3.7186,1.25186
4.1992,3.71859,1.25186
4.19904,3.71859,1.25186
4.19885,3.71859,1.25186
4.19867,3.71858,1.2595
4.19849,3.71858,1.24541
4.19832,3.71858,1.25646
4.19809,3.71857,1.25646
4.19789,3.71857,1.25646
4.19772,3.71857,1.25646
4.19755,3.71856,1.25646
4.19739,3.71856,1.25646
4.19722,3.71856,1.25646
4.19706,3.71856,1.25646
4.19679,3.71855,1.29214
4.19657,3.71855,1.31549
4.19635,3.71855,1.31549
4.19618,3.71854,1.31549
4.196,3.71854,1.31549
4.19579,3.71854,1.31549
4.19523,3.71853,1.31549
4.19483,3.71852,1.31549
4.19463,3.71852,1.30634
4.19441,3.71852,1.30425
4.19425,3.71852,1.30226
4.19407,3.71851,1.30226
4.19389,3.71851,1.30226
4.1937,3.71851,1.30226
4.1935,3.71851,1.30226
4.19333,3.71851,1.30226
4.19316,3.7185,1.30226
4.19299,3.7185,1.30226
4.19281,3.7185,1.29968
4.19262,3.7185,1.31875
4.19243,3.7185,1.30571
4.19224,3.71849,1.30571
4.19208,3.71849,1.30571
4.19192,3.71849,1.30571
4.19174,3.71849,1.30571
4.19153,3.71849,1.30571
4.19133,3.71849,1.30571
4.19109,3.71848,1.30571
4.19087,3.71848,1.29762
4.19067,3.71848,1.31421
4.19045,3.71848,1.30345
4.19024,3.71848,1.30345
4.19005,3.71848,1.30345
4.18987,3.71848,1.30345
4.18959,3.71847,1.30345
4.1894,3.71847,1.30345
4.18922,3.71847,1.30345
4.18905,3.71847,1.30345
4.18886,3.71847,1.31757
4.18867,3.71847,1.29314
4.18847,3.71847,1.30049
4.18808,3.71847,1.30049
4.18784,3.71847,1.30049
4.18765,3.71846,1.30049
4.18742,3.71846,1.30049
4.18716,3.71846,1.30049
4.18692,3.71846,1.30049
4.18667,3.71846,1.30418
4.18619,3.71846,1.30418
4.18578,3.71846,1.31743
4.18543,3.71846,1.31743
4.18525,3.71846,1.31743
4.18506,3.71846,1.31743
4.18486,3.71846,1.31743
4.18469,3.71846,1.31743
4.18453,3.71846,1.31743
4.18435,3.71846,1.31743
4.18417,3.71846,1.29091
4.18397,3.71846,1.29381
4.18376,3.71846,1.32201
4.18338,3.71846,1.32201
4.18319,3.71846,1.32201
4.18296,3.71846,1.32201
4.18278,3.71846,1.32201
4.18263,3.71846,1.32201
4.18248,3.71846,1.32201
4.1823,3.71847,1.32201
4.18212,3.71847,1.31061
4.18194,3.71847,1.30517
4.18168,3.71847,1.32028
4.18152,3.71847,1.32028
4.18136,3.71847,1.32028
4.18119,3.71847,1.32028
4.18101,3.71847,1.32028
4.1807,3.71847,1.32028
4.1805,3.71847,1.32028
4.18031,3.71848,1.32028
4.18013,3.71848,1.32031
4.17992,3.71848,1.29968
4.17975,3.71848,1.30514
4.1796,3.71848,1.30514
4.1794,3.71848,1.30514
4.17923,3.71848,1.30514
4.17906,3.71848,1.30514
4.17887,3.71849,1.30514
4.1787,3.71849,1.30514
4.17851,3.71849,1.30514
4.17833,3.71849,1.31306
4.17814,3.71849,1.31097
4.17797,3.71849,1.29973
4.17761,3.7185,1.29973
4.17711,3.7185,1.29973
4.17686,3.71851,1.29973
4.17667,3.71851,1.29973
4.17648,3.71851,1.29973
4.1763,3.71851,1.29973
4.17612,3.71851,1.32162
4.17595,3.71852,1.30083
4.17553,3.71852,1.30083
4.1753,3.71852,1.30083
4.17513,3.71853,1.30083
4.17496,3.71853,1.30083
4.17479,3.71853,1.30083
4.17461,3.71853,1.30083
4.17443,3.71854,1.30083
4.17427,3.71854,1.30661
4.17411,3.71854,1.30251
4.17395,3.71854,1.31467
4.17375,3.71855,1.31467
4.17355,3.71855,1.31467
4.17335,3.71855,1.31467
4.17319,3.71855,1.31467
4.17301,3.71856,1.31467
4.17284,3.71856,1.31467
4.17268,3.71856,1.31467
4.17228,3.71857,1.25826
4.17208,3.71857,1.27649
4.17189,3.71857,1.27649
4.17171,3.71858,1.27649
4.17152,3.71858,1.27649
4.17135,3.71858,1.27649
4.17119,3.71859,1.27649
4.17102,3.71859,1.27649
4.17084,3.71859,1.27649
4.17065,3.7186,1.26288
4.17047,3.7186,1.26639
4.1703,3.7186,1.25567
4.17013,3.71861,1.25567
4.16995,3.71861,1.25567
4.16978,3.71861,1.25567
4.1696,3.71862,1.25567
4.16936,3.71862,1.25567
4.16916,3.71863,1.25567
4.16894,3.71863,1.25567
4.16876,3.71863,1.26815
4.16816,3.71865,1.26841
4.16792,3.71865,1.26841
4.16771,3.71866,1.26841
4.16752,3.71866,1.26841
4.16734,3.71866,1.26841
4.16718,3.71867,1.26841
4.167,3.71867,1.26841
4.1668,3.71868,1.26841
4.16662,3.71868,1.24645
4.16645,3.71868,1.26088
4.16628,3.71869,1.27503
4.16609,3.71869,1.27503
4.1659,3.7187,1.27503
4.16572,3.7187,1.27503
4.16554,3.7187,1.27503
4.16533,3.71871,1.27503
4.16513,3.71871,1.27503
4.16492,3.71872,1.27503
4.16471,3.71872,1.26765
4.1645,3.71873,1.28491
4.16433,3.71873,1.26521
4.16414,3.71874,1.26521
4.16398,3.71874,1.26521
4.16375,3.71875,1.26521
4.16346,3.71876,1.26521
4.16324,3.71876,1.26521
4.16309,3.71877,1.26521
4.16291,3.71877,1.26521
4.16267,3.71878,1.28262
4.16247,3.71878,1.2668
4.16228,3.71879,1.26258
4.16213,3.71879,1.26258
4.16198,3.7188,1.26258
4.16181,3.7188,1.26258
4.1616,3.71881,1.26258
4.16143,3.71881,1.26258
4.16124,3.71882,1.26258
4.16107,3.71882,1.26258
4.16088,3.71883,1.27864
4.1607,3.71883,1.27971
4.16045,3.71884,1.25245
4.16015,3.71885,1.25245
4.15995,3.71885,1.25245
4.15975,3.71886,1.25245
4.15958,3.71887,1.25245
4.159,3.71888,1.25245
4.15882,3.71889,1.25245
4.15864,3.71889,1.25245
4.15847,3.7189,1.26509
4.15831,3.7189,1.25756
4.15814,3.71891,1.31562
4.15799,3.71891,1.31562
4.1578,3.71892,1.31562
